sequence,sensor,frame,score,distance_sensor,positive_3m,positive_12m
0005,ego,304,0.217436,26.95176062512891,1,1
0005,ego,305,0.81843,33.626781991884506,1,1
0005,ego,305,0.76908,7.877596161263453,1,1
0005,ego,305,0.745448,5.391804403613247,1,1
0005,ego,305,0.674349,28.68536839417791,1,1
0005,ego,305,0.606237,15.11655593478272,1,1
0005,ego,305,0.591195,18.853967189560812,1,1
0005,ego,305,0.557023,21.625477075140886,1,1
0005,ego,305,0.48733,24.32594858260836,1,1
0005,ego,305,0.335602,30.420626171054785,1,1
0005,ego,305,0.211264,25.387917890005458,1,1
0005,ego,306,0.859087,33.352463559063914,1,1
0005,ego,306,0.84137,6.666784479782297,1,1
0005,ego,306,0.757736,8.219398676237137,1,1
0005,ego,306,0.708715,25.38152132072492,1,1
0005,ego,306,0.621025,20.743023125802324,1,1
0005,ego,306,0.53616,15.013064053107108,1,1
0005,ego,306,0.509896,29.741496218435582,1,1
0005,ego,306,0.500475,31.789181942056587,1,1
0005,ego,306,0.450224,18.29261500984731,1,1
0005,ego,306,0.255606,32.20501877466014,0,1
0005,ego,306,0.249481,23.120647700931304,1,1
0005,ego,306,0.207539,33.09044148789224,0,0
0005,ego,307,0.872095,33.19272899230743,1,1
0005,ego,307,0.807497,7.4484390488863434,1,1
0005,ego,307,0.804116,20.063962511937117,1,1
0005,ego,307,0.767034,17.18318347230924,1,1
0005,ego,307,0.731412,26.465189216432798,1,1
0005,ego,307,0.725371,8.255280180588867,1,1
0005,ego,307,0.552803,30.674153299471204,1,1
0005,ego,307,0.506864,14.66291360909001,1,1
0005,ego,307,0.479321,32.794852650481815,1,1
0005,ego,307,0.362039,23.741849666499103,1,1
0005,ego,307,0.342096,35.00665484669091,0,1
0005,ego,307,0.285807,22.14268974334103,1,1
0005,ego,307,0.245673,36.98101464452668,0,0
0005,ego,308,0.870809,32.957974721013045,1,1
0005,ego,308,0.825424,19.535084044933953,1,1
0005,ego,308,0.798184,3.3450647291877105,1,1
0005,ego,308,0.673643,8.31894080820672,1,1
0005,ego,308,0.645109,8.36167342993083,1,1
0005,ego,308,0.633086,14.56838081892534,1,1
0005,ego,308,0.614126,15.99596578428403,1,1
0005,ego,308,0.613094,31.434583520296957,1,1
0005,ego,308,0.5813,27.640073297606065,1,1
0005,ego,308,0.406186,33.691553514341976,1,1
0005,ego,308,0.27517,36.8562487327332,0,0
0005,ego,308,0.224316,37.4543785083144,0,0
0005,ego,308,0.207846,36.40779301764604,0,0
0005,ego,308,0.203113,35.36131471320942,1,1
0005,ego,308,0.200427,22.54110689587249,1,1
0005,ego,309,0.852844,32.74933668781396,1,1
0005,ego,309,0.793478,9.676105830069503,1,1
0005,ego,309,0.770827,15.120691773111242,1,1
0005,ego,309,0.728718,28.77629421209121,1,1
0005,ego,309,0.714584,14.315757906090276,1,1
0005,ego,309,0.687562,4.048498572974743,1,1
0005,ego,309,0.667293,18.76838097569167,1,1
0005,ego,309,0.63155,8.508884792465242,1,1
0005,ego,309,0.546085,32.46124332715519,1,1
0005,ego,309,0.540606,34.987418363893795,1,1
0005,ego,309,0.340885,21.498684267459353,1,1
0005,ego,309,0.320816,35.05541238176724,0,1
0005,ego,309,0.25873,36.249466840854794,0,0
0005,ego,309,0.236981,37.04573583812987,0,1
0005,ego,309,0.236938,37.4204577852646,0,0
0005,1,0,0.913248,16.692292679922318,1,1
0005,1,0,0.796786,33.40134439397353,1,1
0005,1,0,0.777724,6.768662952608087,1,1
0005,1,0,0.767256,35.4492642373775,1,1
0005,1,0,0.703419,32.44981695375838,1,1
0005,1,0,0.632201,24.648463497941016,1,1
0005,1,0,0.631885,27.60532922740229,1,1
0005,1,0,0.602389,18.192908013097718,1,1
0005,1,0,0.592873,29.22346553233369,1,1
0005,1,0,0.592038,21.2471467003203,1,1
0005,1,0,0.54452,14.491427926560645,1,1
0005,1,0,0.535914,13.080086438692797,1,1
0005,1,0,0.43809,26.253236266561462,1,1
0005,1,0,0.400348,27.851293101888608,0,0
0005,1,0,0.352003,22.303547894628622,1,1
0005,1,0,0.343719,32.453644747044,1,1
0005,1,0,0.341524,33.304400370263565,1,1
0005,1,0,0.304033,33.19375454410795,1,1
0005,1,0,0.30208,38.90646931204338,0,1
0005,1,0,0.290924,32.803986725667905,1,1
0005,1,0,0.238549,21.946449569566923,0,0
0005,1,0,0.22596,39.63922977542957,0,0
0005,1,0,0.204194,31.42795383432357,1,1
0005,1,1,0.865033,16.95709052970768,1,1
0005,1,1,0.773911,32.5021467607291,1,1
0005,1,1,0.762724,33.18738591880652,1,1
0005,1,1,0.745307,6.8547752873006145,1,1
0005,1,1,0.741284,29.787492500624523,1,1
0005,1,1,0.719961,27.043711062394816,1,1
0005,1,1,0.702691,24.507520634970515,1,1
0005,1,1,0.651034,18.363538544626053,1,1
0005,1,1,0.622394,14.597232616824249,1,1
0005,1,1,0.617294,34.998536293568215,1,1
0005,1,1,0.581226,21.01011886607489,1,1
0005,1,1,0.548296,22.040381313334695,1,1
0005,1,1,0.542976,33.32831079461159,1,1
0005,1,1,0.469296,32.433165899501795,1,1
0005,1,1,0.466901,37.502604807500546,1,1
0005,1,1,0.42281,33.14379062003899,1,1
0005,1,1,0.417267,13.32800538724414,1,1
0005,1,1,0.389991,27.552945852630423,0,0
0005,1,1,0.345611,25.37447246956254,1,1
0005,1,1,0.336658,38.65046987807851,0,0
0005,1,1,0.323608,32.17829578753417,1,1
0005,1,1,0.235262,33.66601675992037,0,1
0005,1,1,0.229553,39.809901011210336,0,0
0005,1,1,0.227059,34.87475342985299,0,0
0005,1,2,0.831904,17.1146713520286,1,1
0005,1,2,0.749079,24.621389457019507,1,1
0005,1,2,0.718047,33.084903615296156,1,1
0005,1,2,0.716938,34.25987883672389,1,1
0005,1,2,0.713637,32.56178581551055,1,1
0005,1,2,0.705524,6.877132275748648,1,1
0005,1,2,0.700733,26.690825889967744,1,1
0005,1,2,0.675958,32.64638122596595,1,1
0005,1,2,0.641849,18.66313924685902,1,1
0005,1,2,0.593149,14.662649447124345,1,1
0005,1,2,0.587077,20.92015230503001,1,1
0005,1,2,0.579837,30.14630138065772,1,1
0005,1,2,0.528511,25.249310040935903,1,1
0005,1,2,0.46708,33.44128694409255,1,1
0005,1,2,0.445724,38.3753321649199,0,0
0005,1,2,0.376615,13.186916275742156,1,1
0005,1,2,0.335619,32.061679346000055,1,1
0005,1,2,0.293978,31.685071785722165,1,1
0005,1,2,0.282338,27.19233167723846,0,0
0005,1,2,0.274132,36.779694260865966,1,1
0005,1,2,0.273408,21.83329627317501,1,1
0005,1,3,0.854776,17.36369049900831,1,1
0005,1,3,0.745673,32.379089812509434,1,1
0005,1,3,0.734177,30.749316824783286,1,1
0005,1,3,0.714425,33.23535272311426,1,1
0005,1,3,0.711534,26.109492684748144,1,1
0005,1,3,0.708895,7.047137223161598,1,1
0005,1,3,0.666726,33.59037197389869,1,1
0005,1,3,0.651327,36.813092486098405,1,1
0005,1,3,0.606483,14.910828407197187,1,1
0005,1,3,0.599085,34.00694796348866,1,1
0005,1,3,0.591318,24.308837768327,1,1
0005,1,3,0.57143,33.90354763972236,1,1
0005,1,3,0.568004,18.929343033050383,1,1
0005,1,3,0.53867,13.128870255795135,1,1
0005,1,3,0.471637,39.60999311383784,0,0
0005,1,3,0.459087,24.80978447831251,1,1
0005,1,3,0.456307,20.603964579799005,1,1
0005,1,3,0.364365,31.712815861061912,1,1
0005,1,3,0.342584,31.159541859118782,1,1
0005,1,3,0.298277,38.82717172826559,0,0
0005,1,3,0.278354,21.449066517854103,1,1
0005,1,3,0.206875,27.02647704840357,0,0
0005,1,4,0.871395,17.57876704782495,1,1
0005,1,4,0.779036,32.87185739025376,1,1
0005,1,4,0.756993,31.580561529843838,1,1
0005,1,4,0.712744,25.60267275691131,1,1
0005,1,4,0.69907,19.101027317493614,1,1
0005,1,4,0.698551,7.074125024158724,1,1
0005,1,4,0.685467,33.41033835496672,1,1
0005,1,4,0.644059,24.746397483901852,1,1
0005,1,4,0.639731,15.186006679403917,1,1
0005,1,4,0.567069,24.24578147046255,1,1
0005,1,4,0.564556,33.889265227791626,1,1
0005,1,4,0.549216,31.352741277231264,1,1
0005,1,4,0.397795,36.420389993282036,1,1
0005,1,4,0.388532,20.6277333906251,1,1
0005,1,4,0.364402,33.782836245743745,1,1
0005,1,4,0.345311,26.701806416587182,0,0
0005,1,4,0.33398,13.471356885800757,1,1
0005,1,4,0.306751,30.99120436009543,1,1
0005,1,4,0.268626,21.202026894782502,1,1
0005,1,4,0.221658,31.253524102701235,1,1
0005,1,4,0.211881,32.01614822253341,0,0
0005,1,5,0.880739,17.60851541628156,1,1
0005,1,5,0.780506,7.320789134063625,1,1
0005,1,5,0.76676,31.238773620214257,1,1
0005,1,5,0.761184,33.0397102189173,1,1
0005,1,5,0.755403,34.02177092218594,1,1
0005,1,5,0.735914,39.45568636184813,1,1
0005,1,5,0.693633,15.26334896650517,1,1
0005,1,5,0.680673,31.67523530373956,1,1
0005,1,5,0.655014,33.8804758633057,1,1
0005,1,5,0.631614,24.9096441599953,1,1
0005,1,5,0.59433,32.846107872117045,1,1
0005,1,5,0.589134,19.369853004713825,1,1
0005,1,5,0.580518,36.482584067294,1,1
0005,1,5,0.571617,24.540554604867953,1,1
0005,1,5,0.477719,23.97522450829866,1,1
0005,1,5,0.418501,20.838903731445072,1,1
0005,1,5,0.368481,13.266691163869153,1,1
0005,1,5,0.334011,30.683864822633737,1,1
0005,1,5,0.284798,30.777448640882266,1,1
0005,1,5,0.261574,20.50453993938755,1,1
0005,1,5,0.258653,33.01475933867968,1,1
0005,1,5,0.233361,38.469205015828436,0,0
0005,1,6,0.836971,36.7818629414517,1,1
0005,1,6,0.821941,17.76217126582611,1,1
0005,1,6,0.761291,30.69192792382239,1,1
0005,1,6,0.74977,33.256576691523854,1,1
0005,1,6,0.747377,7.432571765535919,1,1
0005,1,6,0.738619,20.52777084849123,1,1
0005,1,6,0.684904,24.564758936502624,1,1
0005,1,6,0.681518,15.398378806567464,1,1
0005,1,6,0.677592,24.76454815001217,1,1
0005,1,6,0.608592,36.16175215493034,1,1
0005,1,6,0.584176,32.29437555793514,1,1
0005,1,6,0.55848,19.793359157454077,1,1
0005,1,6,0.556382,32.38494784877877,1,1
0005,1,6,0.514486,34.25193053651107,1,1
0005,1,6,0.486221,30.366062107070476,1,1
0005,1,6,0.478119,34.01363469549984,1,1
0005,1,6,0.470269,23.634445071355177,1,1
0005,1,6,0.433171,20.61989561705489,1,1
0005,1,6,0.331965,13.64563421784421,1,1
0005,1,6,0.301112,30.310767741493773,1,1
0005,1,6,0.282183,37.17645158826832,0,0
0005,1,6,0.248036,34.155462752984945,1,1
0005,1,7,0.827747,17.73447609634464,1,1
0005,1,7,0.776521,34.28475992823182,1,1
0005,1,7,0.772576,30.375938852232068,1,1
0005,1,7,0.769017,33.34461917759753,1,1
0005,1,7,0.688782,34.38660405728995,1,1
0005,1,7,0.666035,20.465826796479348,1,1
0005,1,7,0.657528,34.1452724871508,1,1
0005,1,7,0.634853,15.535559202121787,1,1
0005,1,7,0.623609,7.713866047111293,1,1
0005,1,7,0.606105,20.492498940317063,1,1
0005,1,7,0.593839,24.110116436118293,1,1
0005,1,7,0.572212,32.90768276497203,1,1
0005,1,7,0.553203,19.77720802540154,1,1
0005,1,7,0.549507,29.814229801652715,1,1
0005,1,7,0.530445,35.96467009722781,1,1
0005,1,7,0.515312,31.446764698893368,1,1
0005,1,7,0.492902,30.25269103695843,1,1
0005,1,7,0.43258,32.5077962538455,0,0
0005,1,7,0.424942,23.430705518588976,1,1
0005,1,7,0.36641,13.5621889114752,1,1
0005,1,7,0.358462,24.703997265551884,1,1
0005,1,7,0.244224,36.87682769445848,0,0
0005,1,8,0.838697,31.62342748846442,1,1
0005,1,8,0.763372,29.786035034049444,1,1
0005,1,8,0.748663,17.922658107585153,1,1
0005,1,8,0.697649,20.630229842956336,1,1
0005,1,8,0.680974,33.576097136237024,1,1
0005,1,8,0.665636,31.214936548913105,1,1
0005,1,8,0.654596,25.337561385981445,1,1
0005,1,8,0.64436,23.565552152699205,1,1
0005,1,8,0.615729,15.96002112557213,1,1
0005,1,8,0.59444,34.835031251740965,1,1
0005,1,8,0.577045,22.892592293604544,1,1
0005,1,8,0.574214,33.48608053256105,1,1
0005,1,8,0.555575,20.06235479846849,1,1
0005,1,8,0.548898,7.956876128432697,1,1
0005,1,8,0.545095,35.88026932627708,1,1
0005,1,8,0.526329,34.695356432563216,1,1
0005,1,8,0.509414,13.575766247860516,1,1
0005,1,8,0.490633,29.419512498725002,1,1
0005,1,8,0.403948,20.153901755693823,1,1
0005,1,8,0.268026,32.38656813250897,0,0
0005,1,8,0.260712,30.59567142556861,1,1
0005,1,8,0.249137,33.04828547178983,1,1
0005,1,8,0.23429,16.863067428357535,0,0
0005,1,8,0.227318,37.559056614851826,0,0
0005,1,9,0.881946,29.16942733348304,1,1
0005,1,9,0.826882,29.654088721465197,1,1
0005,1,9,0.801481,17.946431165726597,1,1
0005,1,9,0.751969,20.54645563301562,1,1
0005,1,9,0.72149,35.00831322138339,1,1
0005,1,9,0.714071,33.64608989482948,1,1
0005,1,9,0.683617,34.655215603118194,1,1
0005,1,9,0.677184,20.42760410211012,1,1
0005,1,9,0.66919,39.20880472198724,1,1
0005,1,9,0.649232,16.0614148816089,1,1
0005,1,9,0.638938,30.973211677935055,1,1
0005,1,9,0.627952,8.109996584083845,1,1
0005,1,9,0.570552,34.22899553749107,1,1
0005,1,9,0.533123,23.010798427547247,1,1
0005,1,9,0.506499,29.086227662839597,1,1
0005,1,9,0.432798,22.46773878182538,1,1
0005,1,9,0.408263,14.075188265267181,1,1
0005,1,9,0.400347,29.38311330230564,1,1
0005,1,9,0.392692,20.039430539357195,1,1
0005,1,9,0.332115,36.50222334567657,1,1
0005,1,9,0.277763,34.43544452284545,1,1
0005,1,9,0.23164,25.534546743378993,1,1
0005,1,9,0.222613,32.79575554174083,0,0
0005,1,10,0.842677,17.98084293161532,1,1
0005,1,10,0.828155,28.93986226036912,1,1
0005,1,10,0.747353,33.923603046900894,1,1
0005,1,10,0.726609,35.44544561249163,1,1
0005,1,10,0.716953,20.7811496683475,1,1
0005,1,10,0.713174,30.408962992168984,1,1
0005,1,10,0.696623,38.34842620436221,1,1
0005,1,10,0.695786,16.272616122903802,1,1
0005,1,10,0.693694,34.91371923049952,1,1
0005,1,10,0.692087,34.74273690585766,1,1
0005,1,10,0.688315,8.463991369763951,1,1
0005,1,10,0.668223,22.59092111542936,1,1
0005,1,10,0.661314,28.940727385914983,1,1
0005,1,10,0.65036,26.781205589087143,1,1
0005,1,10,0.623285,20.648838664049993,1,1
0005,1,10,0.616796,21.998358151263876,1,1
0005,1,10,0.6065,36.89810949295461,0,0
0005,1,10,0.444746,14.015771831813849,1,1
0005,1,10,0.358205,19.973338962422705,1,1
0005,1,10,0.322273,29.87205987064937,1,1
0005,1,10,0.304723,36.48108226027551,1,1
0005,1,10,0.263689,33.09349128801139,0,0
0005,1,10,0.253584,17.438493388743243,0,0
0005,1,10,0.233755,25.458525293723472,1,1
0005,1,10,0.221273,27.888544351560466,0,0
0005,1,10,0.216126,36.152797398262166,0,0
0005,1,11,0.873194,18.07639725034823,1,1
0005,1,11,0.818247,23.994251965733078,1,1
0005,1,11,0.808241,28.83832440219251,1,1
0005,1,11,0.803987,8.704249007699833,1,1
0005,1,11,0.775396,20.842093383780913,1,1
0005,1,11,0.756275,35.630355753788066,1,1
0005,1,11,0.738066,33.97562872566921,1,1
0005,1,11,0.727156,35.30351564592866,1,1
0005,1,11,0.724286,16.645750344855525,1,1
0005,1,11,0.702676,37.74953332114463,1,1
0005,1,11,0.701415,29.571623188995396,1,1
0005,1,11,0.53619,28.777462282633437,1,1
0005,1,11,0.532229,20.87539880734327,1,1
0005,1,11,0.495847,21.694830352301988,1,1
0005,1,11,0.466024,34.92790603838406,1,1
0005,1,11,0.41805,19.90905885975802,1,1
0005,1,11,0.414856,22.09444024400299,1,1
0005,1,11,0.375924,17.926502394430738,0,0
0005,1,11,0.369948,26.35331264848937,1,1
0005,1,11,0.3351,28.665331167553042,1,1
0005,1,11,0.334899,35.70864045861907,1,1
0005,1,11,0.292372,35.92148025217633,0,0
0005,1,11,0.275505,14.178410634505138,1,1
0005,1,11,0.264107,34.68301847814706,1,1
0005,1,12,0.877411,18.271804909036167,1,1
0005,1,12,0.799201,9.007201525440891,1,1
0005,1,12,0.799063,36.064048346042384,1,1
0005,1,12,0.782093,34.08915812997367,1,1
0005,1,12,0.776268,21.41837273915763,1,1
0005,1,12,0.774893,36.75130009480885,1,1
0005,1,12,0.771714,28.288838374504177,1,1
0005,1,12,0.725568,28.97825101652605,1,1
0005,1,12,0.711123,16.847031085407835,1,1
0005,1,12,0.696991,28.577152994489115,1,1
0005,1,12,0.661892,21.652749766757278,1,1
0005,1,12,0.643579,35.85995813851817,1,1
0005,1,12,0.636375,21.154041580371402,1,1
0005,1,12,0.61584,21.075075483520646,1,1
0005,1,12,0.587932,21.24274947253646,1,1
0005,1,12,0.532477,35.369427716050495,1,1
0005,1,12,0.383578,26.384359859723205,1,1
0005,1,12,0.342143,18.29699242145976,0,0
0005,1,12,0.309311,14.473388690995806,1,1
0005,1,12,0.299455,28.330450079669152,1,1
0005,1,12,0.284152,19.859664039401185,1,1
0005,1,12,0.261108,35.32651757847624,1,1
0005,1,12,0.253219,33.62429762901005,0,0
0005,1,12,0.238048,35.53883729312043,0,0
0005,1,12,0.200162,29.55005329589243,0,0
0005,1,13,0.898499,18.328348203100198,1,1
0005,1,13,0.823184,34.4196398390808,1,1
0005,1,13,0.803584,9.394521617780601,1,1
0005,1,13,0.762478,35.77858905428989,1,1
0005,1,13,0.747839,21.295360813411857,1,1
0005,1,13,0.709283,36.529668874584964,1,1
0005,1,13,0.702149,21.531059378442293,1,1
0005,1,13,0.693169,36.30491890394092,1,1
0005,1,13,0.671278,28.139763408387765,1,1
0005,1,13,0.636205,16.972281783879154,1,1
0005,1,13,0.606282,28.763861128008674,1,1
0005,1,13,0.586605,18.773364226714186,1,1
0005,1,13,0.543864,28.45623604150535,1,1
0005,1,13,0.518465,21.06743781083566,1,1
0005,1,13,0.517214,21.38844265947529,1,1
0005,1,13,0.46784,35.3048793874527,1,1
0005,1,13,0.434101,18.79985467587151,0,0
0005,1,13,0.400512,26.49503926332846,1,1
0005,1,13,0.346102,27.727586217656825,1,1
0005,1,13,0.323847,35.377435451732296,0,0
0005,1,13,0.297449,35.15255479982378,1,1
0005,1,13,0.294856,15.11485713044258,1,1
0005,1,13,0.291202,33.898295284606256,0,0
0005,1,13,0.229877,19.80125258995762,1,1
0005,1,14,0.898681,18.394233955879383,1,1
0005,1,14,0.866232,34.60987597764164,1,1
0005,1,14,0.833067,27.69638370909392,1,1
0005,1,14,0.816704,36.79968274744483,1,1
0005,1,14,0.804698,34.2813689610022,1,1
0005,1,14,0.749704,16.315115660598966,1,1
0005,1,14,0.721799,28.584546897433096,1,1
0005,1,14,0.718519,37.20905142138113,1,1
0005,1,14,0.666716,21.556210375791125,1,1
0005,1,14,0.647261,9.66108409982701,1,1
0005,1,14,0.606182,20.883864551783052,1,1
0005,1,14,0.598691,20.782676350536587,1,1
0005,1,14,0.596858,21.182573477973605,1,1
0005,1,14,0.582242,15.35551873275714,1,1
0005,1,14,0.536631,28.4046034930419,1,1
0005,1,14,0.508951,17.036218137228865,1,1
0005,1,14,0.484566,35.26920833021519,1,1
0005,1,14,0.446677,27.461191868576876,1,1
0005,1,14,0.401555,36.0389236619955,1,1
0005,1,14,0.345701,35.138949704552715,0,0
0005,1,14,0.275232,26.43288529731337,1,1
0005,1,14,0.259998,37.74989591590971,0,0
0005,1,14,0.239085,36.4813204396046,1,1
0005,1,14,0.205802,34.320718647116074,0,0
0005,1,15,0.892697,18.42888436827504,1,1
0005,1,15,0.842543,21.669239128917575,1,1
0005,1,15,0.789783,34.55954624759839,1,1
0005,1,15,0.712164,10.211815150326254,1,1
0005,1,15,0.69356,33.85974256946399,1,1
0005,1,15,0.666732,17.500164823513103,1,1
0005,1,15,0.641202,13.91069493856039,1,1
0005,1,15,0.614625,20.645141399573838,1,1
0005,1,15,0.595365,21.828279904125626,1,1
0005,1,15,0.58981,20.552220775753636,1,1
0005,1,15,0.571475,28.16764099715316,1,1
0005,1,15,0.55475,27.568958045262256,1,1
0005,1,15,0.526338,27.78579011120974,1,1
0005,1,15,0.489075,38.18070219106179,1,1
0005,1,15,0.47881,27.05640961880976,1,1
0005,1,15,0.450566,35.34968949226929,1,1
0005,1,15,0.442678,15.567743435659843,1,1
0005,1,15,0.421776,37.24688890316247,1,1
0005,1,15,0.419171,26.5618057958435,1,1
0005,1,15,0.385348,36.375630410795544,1,1
0005,1,15,0.334235,35.07586800735848,0,0
0005,1,15,0.288374,36.544026753326676,0,0
0005,1,15,0.269742,32.24067722894567,0,0
0005,1,16,0.881225,18.634973954433555,1,1
0005,1,16,0.814836,32.99463276250253,1,1
0005,1,16,0.768464,27.15373439373427,1,1
0005,1,16,0.737087,27.549479337296187,1,1
0005,1,16,0.734793,37.68745959801341,1,1
0005,1,16,0.723786,28.00792530069713,1,1
0005,1,16,0.710271,21.690197871421923,1,1
0005,1,16,0.703988,35.04855978442359,1,1
0005,1,16,0.698958,17.878046747037512,1,1
0005,1,16,0.69793,10.636686686487284,1,1
0005,1,16,0.680798,22.126256624570406,1,1
0005,1,16,0.619769,38.68269013174934,1,1
0005,1,16,0.582533,26.56885299449131,1,1
0005,1,16,0.574481,26.972224572098597,1,1
0005,1,16,0.547902,20.330353276617053,1,1
0005,1,16,0.546482,11.462356467227538,0,1
0005,1,16,0.493134,20.395376883311844,1,1
0005,1,16,0.48736,16.082010893986187,1,1
0005,1,16,0.327194,35.83268913628494,1,1
0005,1,16,0.302949,36.34890105402054,0,0
0005,1,16,0.271137,35.03636470334732,0,0
0005,1,16,0.264857,35.43775015198619,0,0
0005,1,16,0.244994,36.47021261950412,1,1
0005,1,16,0.242591,33.40223585334581,0,0
0005,1,17,0.886656,18.5733120896573,1,1
0005,1,17,0.776111,22.40676276358742,1,1
0005,1,17,0.756357,9.322261824661384,0,1
0005,1,17,0.747701,18.19968680884608,1,1
0005,1,17,0.716046,34.97298020029324,1,1
0005,1,17,0.701663,27.12038934258979,1,1
0005,1,17,0.687798,22.31674508257559,1,1
0005,1,17,0.680468,32.27351396978964,1,1
0005,1,17,0.66673,28.108386837999046,1,1
0005,1,17,0.598609,26.87386218075232,1,1
0005,1,17,0.597649,38.1885745162692,1,1
0005,1,17,0.585865,20.409019046390114,1,1
0005,1,17,0.563893,11.018130746621527,1,1
0005,1,17,0.561001,20.004925309228053,1,1
0005,1,17,0.488132,27.05694235196613,1,1
0005,1,17,0.460948,26.70236342301605,1,1
0005,1,17,0.433931,35.872540825114164,1,1
0005,1,17,0.397879,16.799632412454702,1,1
0005,1,17,0.319359,35.203888194725955,0,1
0005,1,17,0.299098,39.71589825639203,1,1
0005,1,17,0.21912,34.07521940083518,0,0
0005,1,18,0.876321,18.959796695790835,1,1
0005,1,18,0.850787,31.24864562613169,1,1
0005,1,18,0.772158,7.651433213767786,1,1
0005,1,18,0.724803,39.8928864993951,0,0
0005,1,18,0.723222,26.9579310990938,1,1
0005,1,18,0.713522,22.668745220212507,1,1
0005,1,18,0.68936,26.731648049083145,1,1
0005,1,18,0.68345,27.957245758024442,1,1
0005,1,18,0.666325,18.416977290777005,1,1
0005,1,18,0.658329,17.482352580009444,1,1
0005,1,18,0.556685,26.63978849152959,1,1
